category,author_id,name,title,rid,comment,likes,share,duration,createtime,product,sales,volume,aweme_type,aweme_url,collect_count,download_count,forward_count,group_purchase_poi_id,group_purchase_poi_name,his_promotion_id,is_diversion,label,music_id,play_count,play_count_text,play_count_v1,play_count_v1_text,product_count,promotion_id,sku_id,sku_title,comment_转化率,likes_转化率,share_转化率,collect_count_转化率,download_count_转化率,forward_count_转化率,是否为带货视频,小时,星期几_数字,星期几_文字,标签字数占比,标签情感方向,标题情感方向,标签标题情感方向一致性,标签的平均情感唤起度,标题情感唤起度,标签情感类别,标题情感类别,标签的平均语义距离,标签个数
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,谁人不想醉花前，半生忙碌不得闲，你呢，混的咋样了！#农村生活 #我的乡村生活 #生活感悟 #又是一年三月三#沂蒙二姐原创@抖音小助手,l5knOLWOAlk9ZU_M1GTHjMcA2oIcjiJR,269,4039,111,35804,2024/4/11 12:36,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7356463822833601833/?region=CN&mid=7356463869063088937&u_code=-1&did=MS4wLjABAAAAJPaUTCUXkAaqwssw0im0Bm7tPEB51L5bldEPnJ5z4LKZqkMLzWvDrIDlbAhpt9H2&iid=MS4wLjABAAAASQ-PdQOvIOnEOFeVmZw_sLA_PrOIH5ASEmjY9_Ll9jVkE1GgTTKDH7xDRhzU3fWe&with_sec_did=1&titleType=title&share_sign=tVs1dDZVB9of81eSIJUjx2uiOuKLOTmZ56xJ4lenW2g-&share_version=290600&ts=1717992132&from_aid=1128&from_ssr=1,181,0,0,,,,0,种草,7.35646E+18,67000,6.7w+,67000,6.7w+,0,,,,0.004014925,0.060283582,0.001656716,0.002701493,0,0,0,12,3,Thursday,0.878787879,0.603871899,0.267224284,0,0.207743799,0.465551432,[],[],0.211443037,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,小时候总想着逃离家乡，长大后发现，心里又总装着家乡，放不下，离不开！#我的乡村生活 #农村生活 #三农 #生活感悟 #沂蒙二姐原创,BvKt6_CH7FjZLrmXmqJtk4XKaZZFfq-5,153,1833,50,57234,2024/4/10 14:33,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7356122770473848076/?region=CN&mid=7086518041697060895&u_code=-1&did=MS4wLjABAAAAQ0gUoPE-nSOS6wC1230V5li4M7nHBHFcoxpqPoaLoCoixFwmp4zRjzeRzdDKqP-v&iid=MS4wLjABAAAA-s2qmqFL3jt0RvkdCXIXiAuauJsB1AsSz2s1IQVtfBufbxm7d19jQ1uTVH32EzaT&with_sec_did=1&titleType=title&share_sign=NlkHGdzGNFBJtt9r0Cu4i2jGdbM7wuqZTuByrHU1cZ0-&share_version=290600&ts=1717915542&from_aid=1128&from_ssr=1,48,0,0,,,,0,种草,7.08652E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,14,2,Wednesday,0.861538462,0.753917448,0.996825874,0,0.507834896,0.993651748,[],[],0.204885289,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,评论区里的华章，温暖了农家人的心房，美了田园，醉了山岗，倒一杯岁月的清酒，对饮闲话家常！#我的乡村生活 #新农人计划2024#大地耕春#生活感悟#沂蒙二姐原创,Vj0UrIVeCwLlBNL83F9cytnIGIITV4JB,401,5878,139,65834,2024/4/9 13:28,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7355734886545673526/?region=CN&mid=7355734958477986586&u_code=-1&did=MS4wLjABAAAAQByNWGdT5R-c8jToqb5HSr5ksYCOtA4nGKCNJKN2Z63zBQppX06xCt6LNOMOsTO6&iid=MS4wLjABAAAA2-R3PuLnLPDjKmrsGfu99QmYxcAfdSinzy5SHWlbP-YGmJQkpqS4BHqoYSLi7sRj&with_sec_did=1&titleType=title&share_sign=5VK7O7SvsMV8HhFbe08yGmsWk2l0iCjN0nXcYnW5k9E-&share_version=290600&ts=1717819565&from_aid=1128&from_ssr=1,235,0,0,,,,0,种草,7.35573E+18,80000,8.0w+,80000,8.0w+,0,,,,0.0050125,0.073475,0.0017375,0.0029375,0,0,0,13,1,Tuesday,0.924050633,0.690229753,0.999800688,0,0.380459506,0.999601376,[],[],0.255354583,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,梦想中了无牵挂，却难逃俗世繁杂！#我的乡村生活 #生活感悟 #新农人计划2024#大地耕春#沂蒙二姐原创,WJsqOXbvZgCaD7n4sl0m_ovt5Dmz8xD8,148,2531,72,30167,2024/4/8 13:43,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7355367783338708263/?region=CN&mid=7086518041697060895&u_code=-1&did=MS4wLjABAAAAK3wDActG5WJuMZVczGqcAceoQaaFP7qsUn7j6nBpz9r2gKu5LJ_X8Z4SIRHUn1oY&iid=MS4wLjABAAAAZPE91YtbRiSmVWzZpZ3yxQJ1btq0W7T179qSxxL0K1nI8X1IzhLaY6OR6eo71O97&with_sec_did=1&titleType=title&share_sign=m7Eaj4eJ1YjQmcIfJK243PKi_fmmcbCIoD.jg.8pHHA-&share_version=290600&ts=1717743295&from_aid=1128&from_ssr=1,104,0,0,,,,0,种草,7.08652E+18,48000,4.8w+,48000,4.8w+,0,,,,0.003083333,0.052729167,0.0015,0.002166667,0,0,0,13,0,Monday,0.865384615,0.688342971,0.995317486,0,0.376685942,0.990634972,[],[],0.241553783,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,一首《沁园春-蒙阴》献给大家，故乡记忆在你心中有几分重量，你的回忆是美好是遗憾还是忧伤呢？#我的乡村生活 #大地耕春 #新农人计划2024#挖野菜寻找春天的味道,5X1aFVaxh631U3rCSDNBptUJAZB6Bpde,198,2411,50,48645,2024/4/7 13:07,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7354987326302326027/?region=CN&mid=6742096027714587405&u_code=-1&did=MS4wLjABAAAAK4fhGfAYud5Xky5bAfWzK7CjP6crdEztEuVeFoccioS12buz-9TvfIIQP3TiLHzi&iid=MS4wLjABAAAAveyHwPpiiKDnhMmyn001ipa5Ijbdg4VJy-mlutMkOCa-EUB--gQCx5cf_QvZmEbi&with_sec_did=1&titleType=title&share_sign=XW0bcR.iJFj.XKBlBGthTATOpLgeDfc4ZBCBuFl8zw0-&share_version=290600&ts=1717656280&from_aid=1128&from_ssr=1,66,0,0,,,,0,种草,6.7421E+18,37000,3.7w+,37000,3.7w+,0,,,,0.005351351,0.065162162,0.001351351,0.001783784,0,0,0,13,6,Sunday,0.925,0.734434845,0.999996239,0,0.468869691,0.999992479,[],[],0.233886078,4
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,热爱生活的我们，为什么走着走着，就被生活打败了呢！#生活感悟 #生活很累但要继续 #大地耕春#新农人计划2024#沂蒙二姐,NccizXQVKtOQ_TPiZhpMe165ls9Om2tW,998,13230,381,28034,2024/4/5 13:16,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7354247519007821067/?region=CN&mid=7145034297660999721&u_code=-1&did=MS4wLjABAAAAJVp8KUtMczJHHZ8N6Ht56VvFpwIshySt2p8djZ1HbGA&iid=MS4wLjABAAAAUajrUHNRN_9XrqA-N12uIIM0AI2lV1l-rw6vtOCANuU&with_sec_did=1&titleType=title&share_sign=_0oM9L61IQf.ZbrYMOS0AIuo2uSyBhdGIoD1UfAtjEI-&share_version=290600&ts=1717482920&from_aid=1128&from_ssr=1,842,12,0,,,,0,种草,7.14503E+18,170000,17w+,170000,17w+,0,,,,0.005870588,0.077823529,0.002241176,0.004952941,7.05882E-05,0,0,13,4,Friday,0.885245902,0.754665608,0.999794785,0,0.509331217,0.99958957,[],[],0.227996647,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,疑是春日花满山，却是椿芽枝头鲜！#我的乡村生活 #生活感悟#三农#新农人#沂蒙二姐原创,AQ97NZPWaZ_pLzgw-lv2QeqGh_mHQPp4,197,3320,98,36400,2024/4/4 15:44,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7353914540293213503/?region=CN&mid=7353914569582021387&u_code=-1&did=MS4wLjABAAAAQVr9IMPD1ybc5jPYDLhj7VdncrUMzZ7DsRptNkCRcDA&iid=MS4wLjABAAAAIeeybGkw1KIompTbFxSB3ftLZP7dj38EMxdL74TiBOE&with_sec_did=1&titleType=title&share_sign=h5G4YAUdSWrUzWM.nmusfR7Wqx9XXsc36RbgP_hB6f8-&share_version=290600&ts=1717399812&from_aid=1128&from_ssr=1,110,0,0,,,,0,种草,7.35391E+18,58000,5.8w+,58000,5.8w+,0,,,,0.003396552,0.057241379,0.001689655,0.001896552,0,0,0,15,3,Thursday,0.860465116,0.544735538,0.03326424,0,0.089471076,0.93347152,[],[],0.235187277,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,手捧香椿乐开花，忘却田野汗水洒！#我的乡村生活 #春日好食光 #挖野菜寻找春天的味道 #给你看看家乡的春天 #香椿 @金典官方旗舰店 #打卡有机春天,Emg77yC0QOHkHTP8wqMmeJfb6sfiS6T2,110,2051,54,36408,2024/4/3 15:57,【二姐优选】山东沂蒙山区头茬新鲜香椿芽1-2斤装整箱包邮,651,21,0,https://www.iesdouyin.com/share/video/7353546705054207268/?region=CN&mid=7353546762352626451&u_code=-1&did=MS4wLjABAAAA1wpRkFsCYg00rA12ZVSDAQdGGmzSYthjImwDwF4rwmc3FxLvqs7O7Qg4IWfeTJoL&iid=MS4wLjABAAAAtni1TOz9pVca0zGjAdKjWBRvC9eH4ZwV58gLQB4P1VxFeynrlmKpxHyE5KwM0CEB&with_sec_did=1&titleType=title&share_sign=go6ikGEPW_m32OD2HBnuo89kiaubqQDy7g1NZlNFCQs-&share_version=290600&ts=1717313243&from_aid=1128&from_ssr=1,81,1,0,,,['7gBiiC47c5wGbYA_p3Lo5mxufbNAWQWr'],0,种草,7.35355E+18,37000,3.7w+,37000,3.7w+,13,['7gBiiC47c5wGbYA_p3Lo5mxufbNAWQWr'],,,0.002972973,0.055432432,0.001459459,0.002189189,2.7027E-05,0,1,15,2,Wednesday,0.851351351,0.69595774,0.993211129,0,0.391915481,0.986422258,[],[],0.149282187,6
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,人间最美四月天，看看你家乡的春天是个啥样呢！  #给你看看家乡的春天 #春天来我家做客了 #生活感悟#沂蒙二姐#人间最美四月天 @金典官方旗舰店 #打卡有机春天,dr1SiqKqUmeO7kh5yBonh4CFX_-jN4sP,297,5680,62,31000,2024/4/2 14:40,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7353155783862930700/?region=CN&mid=7126770049733543943&u_code=-1&did=MS4wLjABAAAAwAIadUSfyPKG_cck8XwqogT31LEUMV-2UkRMDsTGQbTtBDaokilF0-tib-PR-sqS&iid=MS4wLjABAAAAVLwyf7FNgTlyT3RYLrScjb5ZftFFlGDuZ9ZFad002WGEFRJkDrjc22uxZzLhThfQ&with_sec_did=1&titleType=title&share_sign=Zq.JRElEe_Azgcm8vtP1SAyCYtGEPdfUTVQTXY5PN08-&share_version=290600&ts=1717224266&from_aid=1128&from_ssr=1,212,0,0,,,,0,种草,7.12677E+18,110000,11w+,110000,11w+,0,,,,0.0027,0.051636364,0.000563636,0.001927273,0,0,0,14,1,Tuesday,0.8625,0.874567928,0.999997201,0,0.749135856,0.999994402,[],[],0.167989984,6
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,层层梯田层层秧，花开满山岗，是四月的景象，给你看看家乡的春天！#我的乡村生活 #给你看看家乡的春天 #四月你好  #生活感悟 #沂蒙二姐 @金典官方旗舰店 #打卡有机春天,KUkG-FAaLYdFaqoFZ7yF__bVJTpgo2rs,354,6301,115,35967,2024/4/1 13:24,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7352765290536504595/?region=CN&mid=7352765297310386983&u_code=-1&did=MS4wLjABAAAAV8PKWxZTsA3e9nyZJRrprF3dFasqkXp6w542df_4SSDZQPPjfNTQSYDLgTZM48Ax&iid=MS4wLjABAAAAyiamFjvXttikjdtwdZjKUnH1wBWWMvZgBMWXtSVy7m5JWd6CpkY88fdd_PGFmn7p&with_sec_did=1&titleType=title&share_sign=N7faSTz.B8S5EtNPqEppDZhvk0tSyuiyOFDhdaf73t8-&share_version=290600&ts=1717136793&from_aid=1128&from_ssr=1,254,0,0,,,,0,种草,7.35277E+18,97000,9.7w+,97000,9.7w+,0,,,,0.003649485,0.064958763,0.001185567,0.002618557,0,0,0,13,0,Monday,0.858823529,0.836121611,0.999999368,0,0.672243221,0.999998737,[],[],0.21240294,6
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,我们鼓励孩子读书有错吗？读书的意义又是什么呢？#我的乡村生活 #生活感悟#农民#农村生活 #高考,XKB64hjFBdpdSAHA1MkVV3eWPuY6iOzV,201,2759,132,70402,2024/5/31 14:42,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7375050549177191699/?region=CN&mid=7264204758184593462&u_code=0&did=MS4wLjABAAAABr-CAOV4InsL6JzOW1SZFlzqfviLr64xMlF6R-1fhH3ouQ4i7NRnV1J7N9WNZq-Q&iid=MS4wLjABAAAAC7NrJ9u7V0Jh_oG-3VaiUdtY31n5g89KmMufYeYC5LQ5bH6yeqvWAvkR3hfwq7lU&with_sec_did=1&titleType=title&share_sign=L_EcBjatK5qdoI42Bc0FCOEVGIJL8ym9dSKRInC6Lsc-&share_version=290600&ts=1717971663&from_aid=1128&from_ssr=1,167,0,0,,,,0,种草,7.2642E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,14,4,Friday,0.854166667,0.835553354,0.999829385,0,0.671106709,0.999658769,[],[],0.225410387,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,种下种子，守候希望，丰不丰收，年年都种，你的父辈是这样的农民吗？风调雨顺的理想离农家人是近还是远？#农民#农村生活 #三农#记录真实生活 #沂蒙二姐原创,EXAVrkUfnFtLdJnpBg95gqEsmZ8wFwFU,214,2782,102,97467,2024/5/30 18:31,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7374738343684295948/?region=CN&mid=7352790185622521873&u_code=0&did=MS4wLjABAAAABr-CAOV4InsL6JzOW1SZFlzqfviLr64xMlF6R-1fhH3ouQ4i7NRnV1J7N9WNZq-Q&iid=MS4wLjABAAAAC7NrJ9u7V0Jh_oG-3VaiUdtY31n5g89KmMufYeYC5LQ5bH6yeqvWAvkR3hfwq7lU&with_sec_did=1&titleType=title&share_sign=xasODtPUpByrHcVGI_XluAUiwfLmrIEd0MmRqScyNG0-&share_version=290600&ts=1717971663&from_aid=1128&from_ssr=1,133,0,0,,,,0,种草,7.35279E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,18,3,Thursday,0.907894737,0.785536723,0.999855427,0,0.571073446,0.999710855,[],[],0.213714302,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,井底之蛙梦云天，年过半百不曾闲，人生旅程多磨难，是功是过你来填。#农村生活 #我的乡村生活 #生活感悟#农民#沂蒙二姐原创,C8nI6ipuRDDqONrxaP3wgAXr2wDD0NZ7,136,1690,69,97709,2024/5/29 14:51,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7374310577847536935/?region=CN&mid=7374310596302441228&u_code=0&did=MS4wLjABAAAABOyFjw1aKF5jVn7JkO5yVaYkdW2ksWKlL9a9F2NTicZN1nK0AUp0o3NXVnnPFCJC&iid=MS4wLjABAAAAzAooU57gYgaZzdZHZkzqG1FdrKfxetZsVrLGzBB8YruCi2npkCSrJV3Dn6CQNp_G&with_sec_did=1&titleType=title&share_sign=nJhJf.txrqOLS0TnRrlaJxR5Ffv_oiPVWDagy_MPTSI-&share_version=290600&ts=1717886160&from_aid=1128&from_ssr=1,93,0,0,,,,0,种草,7.37431E+18,0,0,-2147483648,0,0,,,,0,0,0,0,0,0,0,14,2,Wednesday,0.885245902,0.762515416,0.999991491,0,0.525030832,0.999982981,[],[],0.214613378,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,谁能知道明天和意外哪一个先来，谁又能安全避开所有意外呢？#记录真实生活 #情感共鸣 #生活感悟 #明天和意外你永远不知道哪个先来 #人间冷暖只有自己经历了才知道,ykADmOCTTe4AmEICXEbzx_M8llpmjfyG,107,1807,41,54800,2024/5/27 7:02,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7373447480001842473/?region=CN&mid=7373447529603664651&u_code=0&did=MS4wLjABAAAA05wKmXVFeX9ACmRa8GSKH18lJblHXuUB5xLC0JJqQLE5N7ddjxahbEvRgZx55cqq&iid=MS4wLjABAAAAo4JqOiLP8FTzECkzJERSIoIG-0WMaYIHXIt-JeIg0X1YDRedHbhFvRAr-IhG2dM_&with_sec_did=1&titleType=title&share_sign=k61oSxxJ_gQf.pZ7jk_zK5cdDO175epySU0Ym1Q1WUk-&share_version=290600&ts=1717718046&from_aid=1128&from_ssr=1,72,1,0,,,,0,种草,7.37345E+18,38000,3.8w+,38000,3.8w+,0,,,,0.002815789,0.047552632,0.001078947,0.001894737,2.63158E-05,0,0,7,0,Monday,0.8875,0.856977578,0.999956874,0,0.713955156,0.999913747,['惊讶'],['惊讶'],0.180440426,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,远行客，农家郎，独站高楼望故乡，融不进的圈子，回不去的故乡……#我的乡村生活 #农村生活 #记录真实生活 #乡愁记忆 #情感共鸣,rmH_yzK4zEcw-D6fKRQETJVR_fFpfwsv,179,2886,81,71234,2024/5/26 15:00,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7373199534052101417/?region=CN&mid=7373199592948730674&u_code=0&did=MS4wLjABAAAA05wKmXVFeX9ACmRa8GSKH18lJblHXuUB5xLC0JJqQLE5N7ddjxahbEvRgZx55cqq&iid=MS4wLjABAAAAo4JqOiLP8FTzECkzJERSIoIG-0WMaYIHXIt-JeIg0X1YDRedHbhFvRAr-IhG2dM_&with_sec_did=1&titleType=title&share_sign=5Bv9cBCaY63rTntrxozThfvCBmbdJHEx_toHavtfjhc-&share_version=290600&ts=1717718046&from_aid=1128&from_ssr=1,141,0,0,,,,0,种草,7.3732E+18,44000,4.4w+,44000,4.4w+,0,,,,0.004068182,0.065590909,0.001840909,0.003204545,0,0,0,15,6,Sunday,0.859375,0.795654979,0.989247095,0,0.591309959,0.978494191,[],[],0.201628596,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,儿时玩伴今何在，各自漂泊在他乡，那么多人都有乡愁眷恋，可又有几个年轻人愿意回到农村呢？ #农村#农民#我的乡村生活 #生活感悟#情感共鸣,rOBFIqLUQ6NQjxQZ8HqpKLobh2arBCTo,427,4997,123,71725,2024/5/25 15:32,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7372836833165659455/?region=CN&mid=7372836874433383179&u_code=0&did=MS4wLjABAAAA7pU733XGPBUvzVY20qEmHVm3weMJGoN76mBNOafwAxQ&iid=MS4wLjABAAAA_KhRDXNgvzmqk3AoOh2wvpqPX1XWZdh-or-EyxPIEC4&with_sec_did=1&titleType=title&share_sign=wCHN6mJc1bpHE5VoT5QbYSX4e5cKjgP.n8UIlgMXL_Y-&share_version=290600&ts=1717633058&from_aid=1128&from_ssr=1,244,1,0,,,,0,种草,7.37284E+18,100000,10w+,100000,10w+,0,,,,0.00427,0.04997,0.00123,0.00244,0.00001,0,0,15,5,Saturday,0.897058824,0.79934732,0.999964706,0,0.59869464,0.999929412,[],[],0.245182976,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,农民到底应该是个什么样子呢？底层突围还有希望吗？#三农#农村生活 #我的乡村生活 #新农人#生活感悟,sLYTQXf0YE6uSjuK9wPCBkkntTKp91zZ,1294,7873,135,91067,2024/5/23 16:04,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7372102976086805801/?region=CN&mid=7372103089039444774&u_code=0&did=MS4wLjABAAAA7pU733XGPBUvzVY20qEmHVm3weMJGoN76mBNOafwAxQ&iid=MS4wLjABAAAA_KhRDXNgvzmqk3AoOh2wvpqPX1XWZdh-or-EyxPIEC4&with_sec_did=1&titleType=title&share_sign=HX3RNNB.jt9AJwlbJbH0t3z20jNSpTym0XOfd_HOFvI-&share_version=290600&ts=1717633058&from_aid=1128&from_ssr=1,273,1,0,,,,0,种草,7.3721E+18,73000,7.3w+,73000,7.3w+,0,,,,0.017726027,0.107849315,0.001849315,0.003739726,1.36986E-05,0,0,16,3,Thursday,0.86,0.763616048,0.991537779,0,0.527232097,0.983075558,[],[],0.247318879,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,操劳半生仍一事无成的七零后来站个队，我们不努力吗？我们不勤劳吗？善良的我们为什么总是被嫌弃呢??#农村生活 #新农人计划2024#我的乡村生活 #生活感悟#沂蒙二姐,IE8aFvkfpfn5yH1r7DolNgh21Zf6Fgsi,321,3683,121,64900,2024/5/22 14:54,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7371713798366858508/?region=CN&mid=7371713869775227699&u_code=0&did=MS4wLjABAAAAwXe16p0ZYgorIKxGUGggnnO_q2p6rih_W7HCNk9MGI0UbROXSRXVlmRB3yJDEgt4&iid=MS4wLjABAAAAKZzeBig0xJZcZzUnrO5_pDo_xBAt7NWpaW1nR_GJw8nP2QBzAUablRYdo0JSmo6o&with_sec_did=1&titleType=title&share_sign=0P7m.0lSYdjXjIGB.FmC2dhKmOtK3d6EqZehzd2Yps4-&share_version=290600&ts=1717539402&from_aid=1128&from_ssr=1,150,2,0,,,,0,种草,7.37171E+18,69000,6.9w+,69000,6.9w+,0,,,,0.004652174,0.053376812,0.001753623,0.002173913,2.89855E-05,0,0,14,2,Wednesday,0.913580247,0.68216338,0.985488759,0,0.364326759,0.970977517,['厌恶'],['厌恶'],0.252271622,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,小时侯有个假期，叫“麦”假，记得“麦”假的都是几零后呢？地头冰棒的吆喝声可还清晰记得？#麦子熟了 #农村生活 #记录真实生活 #生活感悟#三农,dOmq5F-AFSCS7y4ryzZ26HfuzgWBJE2z,190,1928,59,73400,2024/5/21 19:27,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7371413089717194023/?region=CN&mid=7371413144628955913&u_code=0&did=MS4wLjABAAAAVXWQCbuhM9ST6EbA3qefq1SxmopsXaNt4Vfl0sfbssU&iid=MS4wLjABAAAAfPCXsrzWQTnI4RhH50NNemoDOpqJImvvdG__umJuL_Q&with_sec_did=1&titleType=title&share_sign=jnhvnR0sHKgdfy49rAAyOvgyEX_ReWcxIsKfbdx5l04-&share_version=290600&ts=1717455228&from_aid=1128&from_ssr=1,71,0,0,,,,0,种草,7.37141E+18,32000,3.2w+,32000,3.2w+,0,,,,0.0059375,0.06025,0.00184375,0.00221875,0,0,0,19,1,Tuesday,0.887323944,0.852832556,0.999853534,0,0.705665111,0.999707068,[],[],0.178650886,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,背井离乡是怎样的感受，乡愁眷恋是不是七零后的专属呢？#记录真实生活 #农村生活 #我的乡村生活 #家乡的味道 #小满恰逢520,CFF4qIhmCVcnUP3q4NuN8OmCypWSz-Xn,110,1509,25,54705,2024/5/20 13:43,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7370953169418964263/?region=CN&mid=7370953239875078962&u_code=0&did=MS4wLjABAAAAzbOS81ATGNO-5oo-5KXdlQbhDo4csbe1E3-CyGtxDzHlIjkQ71WKesRnT-AxJyzD&iid=MS4wLjABAAAARxJTdIbFPtkaOm1WQgeY1DqiZh7vELbEX7k3DCZtlBPyypUII_pzJhu8oAn16lij&with_sec_did=1&titleType=title&share_sign=RvqBjLgU8YpNhRvVlhIx5hwGEXc2ObbWgL_J9OtZlNw-&share_version=290600&ts=1717368101&from_aid=1128&from_ssr=1,39,0,0,,,,0,种草,7.37095E+18,25000,2.5w+,25000,2.5w+,0,,,,0.0044,0.06036,0.001,0.00156,0,0,0,13,0,Monday,0.857142857,0.849903688,0.999307145,0,0.699807377,0.99861429,[],[],0.245918468,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,透过草根逆袭的故事看到了什么呢？是时代现象还是励志榜样？#郭有才 #郭有才的诺言好不好听 #作家魏新评郭有才走红 #为什么是郭有才一夜带火菏泽 #生活感悟,OFBiMvD6kcpVBJvAsSDRbJ6tdBRWuXYT,142,2218,116,99734,2024/5/19 13:16,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7370575300561882431/?region=CN&mid=7370575339088136996&u_code=0&did=MS4wLjABAAAAmCtejuZVd6fyfmjE5-6voPB6xQHO1VWPoJ0Rq28UvoahYa8KlN83iKmhoFHbQVUx&iid=MS4wLjABAAAADdx7LOAeDTBINtCXwSZx6QD5kAAbsew0C3vRcl-3i-nvtY5bUQ1HvFVQQotrXJ6f&with_sec_did=1&titleType=title&share_sign=rIgFM7Y10etPfF9x_p__wW7Ee3dnZUZnBgHMeLDkWtg-&share_version=290600&ts=1717282905&from_aid=1128&from_ssr=1,171,2,0,,,,0,种草,7.37058E+18,62000,6.2w+,62000,6.2w+,0,,,,0.002290323,0.035774194,0.001870968,0.002758065,3.22581E-05,0,0,13,6,Sunday,0.883116883,0.676217409,0.885356655,0,0.352434818,0.770713309,[],[],0.206042752,5
三农,pH8gKIPoGMZLQ8sWrBPPyA,沂蒙二姐,人到五十到底是中年还是老年呢，回望半生无寸功的多不多呀？#我的乡村生活 #三农#农村生活#生活感悟 #沂蒙二姐原创,i1X5c3h9TvxXz7wyOhxzzFxK29Rbn0EN,110,1776,55,28500,2024/5/18 14:44,,-2147483648,-2147483648,0,https://www.iesdouyin.com/share/video/7370226955666328844/?region=CN&mid=7370226997668088587&u_code=0&did=MS4wLjABAAAA6lmmoWGTHx2qkYXJlwd6uyARInQiDPYm-a0TIsbqgbodVuLz0FpN7ZcCRzCxMJLy&iid=MS4wLjABAAAADG_rBNIdJb6aZ_8fMDJUeQLX2Y-Ts6A8ecMmNa-x-wMxo0xM2Fyhs09uiCkuCkmI&with_sec_did=1&titleType=title&share_sign=OxBDKqukIHjdQUv28lyZ1CP0I_JGRZSHG.GaE3vT1i4-&share_version=290600&ts=1717193955&from_aid=1128&from_ssr=1,89,0,0,,,,0,种草,7.37023E+18,35000,3.5w+,35000,3.5w+,0,,,,0.003142857,0.050742857,0.001571429,0.002542857,0,0,0,14,5,Saturday,0.877192982,0.750742585,0.989377502,0,0.501485169,0.978755004,[],[],0.217364788,5
